0.50372,-1.33746,-10.8382
0.65315,-1.18296,-11.78056
0.18539,-1.34864,-11.2267
0.52071,-1.31785,-11.06789
0.58559,-1.26817,-12.02761
0.51133,-1.45086,-10.91653
0.59731,-1.20225,-11.34449
0.40731,-1.36598,-11.72365
1.02143,-0.90728,-11.62927
0.50192,-1.08928,-12.49703
0.56803,-0.94011,-12.18306
0.70024,-1.37972,-11.98149
0.73268,-1.48582,-10.78268
0.93064,-1.38801,-11.14205
0.74694,-1.64434,-10.23252
0.61859,-1.37347,-11.88382
0.93719,-0.90619,-11.46652
0.723,-0.91091,-11.43263
0.60372,-0.94197,-10.05407
0.75269,-0.53413,-12.01978
0.60768,-0.84922,-11.19334
0.75242,-1.10017,-9.58332
0.93171,-0.76929,-11.258
0.62962,-0.63231,-11.79178
0.78381,-0.74671,-10.87888
0.90253,-0.74481,-10.52875
0.6323,-0.61023,-10.8007
0.48147,-0.55492,-10.56357
0.69191,-0.40699,-11.16224
0.7461,-0.84904,-11.48235
0.50246,-0.67063,-10.45553
0.33164,-0.42085,-11.00456
0.67036,-0.61337,-11.50645
0.4836,-0.74801,-10.96811
0.45518,-0.64623,-12.21986
0.3529,-0.74642,-11.53673
0.37407,-0.58529,-10.93129
0.48821,-0.5422,-12.18226
0.86256,-0.86716,-8.86056
0.67051,-0.54775,-11.28071
0.70073,-0.81069,-12.33945
0.47111,-0.81744,-10.91747
0.30908,-0.95226,-10.89196
0.56492,-0.8086,-11.52902
0.98506,-0.72931,-10.24546
0.81202,-0.83412,-12.01997
0.7325,-0.46661,-11.46442
0.49414,-0.82915,-10.77447
0.28942,-0.76071,-10.74381
0.24585,-0.76746,-11.10765
0.15044,-1.1998,-11.18549
0.47842,-0.92961,-10.16536
0.64908,-0.83942,-10.78396
0.39574,-0.52044,-10.82278
0.43908,-0.56308,-11.70731
0.20713,-0.75064,-11.45424
0.19959,-0.85018,-10.04063
0.1168,-0.72741,-11.87678
0.7806,-1.02244,-11.19348
0.92067,-0.64417,-11.69827
0.73394,-0.50382,-11.20868
0.70303,-0.96405,-11.45901
0.37873,-0.83452,-10.96513
0.35577,-0.70134,-10.18125
0.43827,-1.22542,-10.06573
0.64795,-1.13432,-10.36947
0.72222,-0.98685,-10.72287
0.84555,-1.02197,-10.01553
0.82594,-0.71615,-11.54296
0.40187,-0.79289,-11.97425
0.54198,-0.78806,-11.70302
0.71667,-1.12314,-11.32652
0.37575,-0.91089,-12.29091
0.62317,-1.01819,-11.1153
0.42183,-0.92729,-10.43593
0.80718,-0.91048,-10.79314
0.77021,-0.70199,-10.90245
0.85819,-0.98795,-10.82941
0.61783,-1.16438,-11.0828
0.71678,-1.37672,-10.68011
0.52662,-1.04666,-10.8087
0.48281,-0.83332,-11.48214
0.58911,-0.90059,-11.04361
1.04339,-0.85825,-10.93086
0.83081,-0.90679,-11.03813
0.67752,-0.90937,-11.07948
0.73562,-1.14192,-11.37009
0.82907,-1.27801,-10.9501
0.69276,-0.87203,-11.38825
0.57349,-1.00097,-10.81093
0.96917,-0.9777,-10.4533
0.6828,-1.02845,-10.79705
0.89211,-0.63592,-11.27801
0.76645,-0.61396,-11.52577
0.58068,-0.99243,-11.25771
0.57916,-0.76706,-11.34191
0.52066,-0.82052,-10.43721
0.54981,-0.87747,-11.0117
0.51864,-0.99633,-11.29613
0.5053,-0.51655,-11.94224
0.38876,-0.87217,-11.56912
0.48018,-1.10245,-11.09219
0.47866,-0.62293,-11.12656
0.58075,-0.91677,-10.74857
0.79351,-1.2368,-10.82696
0.763,-0.84847,-11.36055
0.67121,-1.09961,-11.34847
0.3541,-0.87895,-11.06596
0.67543,-1.11274,-10.357
0.68028,-1.10528,-11.13345
0.94214,-0.99263,-10.87213
0.55837,-0.81113,-12.05382
0.3785,-0.85246,-10.9434
0.54281,-0.94722,-11.51717
0.95123,-1.21132,-10.87434
0.6018,-1.22025,-11.37518
0.56594,-0.94056,-11.1948
0.54824,-1.01877,-11.73116
1.10511,-1.29736,-10.75171
0.82954,-1.3584,-11.273
0.4995,-0.94207,-10.79273
0.49466,-1.01049,-11.14871
0.46399,-1.19458,-11.3063
0.6899,-1.46677,-10.96212
0.54363,-1.08469,-11.54331
0.58877,-0.71328,-11.10158
0.98093,-1.3354,-10.39155
0.97147,-0.94169,-11.14921
0.94848,-0.97732,-11.05263
0.48862,-1.32301,-11.30962
0.61191,-1.19869,-10.66253
0.93065,-1.40094,-11.00506
0.78001,-0.90779,-11.61451
0.65749,-0.90431,-11.07329
0.61318,-0.64115,-10.99024
1.00084,-0.94461,-10.91061
0.68258,-1.05398,-10.56503
0.27698,-0.91556,-11.76318
0.81612,-0.94467,-11.93279
0.54756,-0.89736,-11.05222
0.72561,-0.93076,-10.93928
0.4831,-1.20488,-11.08432
0.40839,-0.93476,-11.12109
0.78365,-1.15197,-11.0849
0.65717,-1.07008,-11.43068
0.49659,-1.38583,-11.30941
0.49561,-1.073,-10.82188
0.95668,-1.22141,-11.52185
1.22354,-1.35218,-10.1924
0.49932,-1.12733,-11.28877
0.53567,-0.83303,-11.82413
0.55375,-0.78262,-12.13406
0.84899,-1.17978,-10.99204
0.38944,-0.99695,-11.55918
0.60677,-0.77505,-10.8605
0.7353,-0.83553,-10.31627
0.83404,-1.183,-10.78128
0.73013,-1.08544,-11.30982
0.79508,-1.12109,-10.99785
0.42029,-0.89538,-11.68932
0.42388,-0.99966,-10.62552
1.01011,-0.86482,-10.96957
0.98901,-1.00847,-11.2067
0.74765,-0.89624,-11.26178
0.56647,-1.03925,-11.41878
0.46799,-1.06969,-11.03155
0.8888,-1.22317,-10.47984
0.80164,-1.08925,-11.13083
0.61486,-0.63891,-10.2013
0.5769,-0.85119,-11.38041
0.55894,-0.83084,-10.67736
0.95891,-1.00624,-10.35105
0.41451,-0.8774,-12.01792
0.60745,-0.96279,-10.91718
0.52491,-0.88945,-11.14864
1.11042,-0.75042,-11.18168
0.60156,-0.53454,-11.99657
0.82801,-0.8308,-11.27967
0.70197,-0.58869,-10.36294
0.73707,-0.76589,-11.14407
0.66717,-0.79815,-11.20854
0.61384,-0.80291,-11.22527
0.72205,-0.69502,-10.60193
0.69734,-0.66177,-12.31996
0.65697,-0.7651,-11.879
0.61059,-0.93365,-11.08269
0.9641,-1.06045,-9.93867
0.77368,-0.88531,-11.02283
0.84088,-1.13798,-10.54127
0.72468,-0.72066,-11.20709
0.65679,-0.51215,-12.45643
0.77509,-0.56206,-11.81124
0.65373,-0.8542,-11.77403
0.88214,-0.82104,-10.3845
0.77824,-1.06749,-10.29519
0.87179,-1.00358,-10.96306
0.63159,-0.55143,-11.52103
0.75726,-0.79084,-11.81684
1.03292,-1.14098,-10.01392
1.04502,-0.95162,-10.98847
1.04989,-0.71796,-10.81722
0.91316,-1.25675,-10.16062
0.35145,-1.34658,-11.89971
0.65074,-1.3041,-10.75326
0.62279,-0.75287,-11.79942
0.84055,-0.99771,-9.84726
0.79897,-0.94698,-11.04416
0.83001,-1.30438,-11.65277
0.93105,-0.95923,-10.49235
0.80092,-0.93364,-10.09803
0.62094,-0.6106,-12.27088
0.62797,-1.30741,-10.77226
0.40175,-0.98464,-10.95081
0.58506,-0.91518,-10.85395
0.81845,-1.26519,-11.64099
0.7248,-1.18323,-11.02208
0.69851,-0.9333,-11.49504
0.97966,-1.00774,-10.47365
0.83082,-1.47874,-10.68953
0.74123,-1.0283,-10.89929
0.50589,-1.16991,-10.58362
0.54531,-0.98219,-11.80392
0.34093,-1.22946,-11.00607
0.51724,-1.03826,-10.73266
0.58447,-0.87416,-10.84979
0.61919,-0.93374,-10.86445
0.34668,-0.8746,-11.46216
0.66244,-1.12131,-10.94981
0.48104,-1.25768,-11.44973
0.60167,-1.06775,-11.20129
0.71171,-1.37893,-10.67784
0.55778,-1.39966,-10.93614
0.35399,-1.09354,-10.78434
0.53879,-1.38455,-10.64641
0.59621,-1.17294,-11.97605
0.63721,-1.34252,-11.20975
0.57357,-1.2491,-11.43394
0.78546,-1.32271,-10.83263
0.62976,-1.31182,-10.85803
0.36401,-1.47298,-10.9664
0.72922,-1.29638,-10.87742
0.14852,-1.47016,-11.30081
0.43365,-1.03269,-11.42622
0.58056,-1.24165,-11.09447
0.72885,-0.97046,-11.33543
0.80581,-1.34773,-10.72586
0.49382,-1.35112,-10.17635
0.45737,-1.02312,-11.60318
0.85102,-1.16858,-10.94711
0.49862,-1.06232,-10.90763
1.1384,-1.15026,-10.89944
0.48467,-0.95784,-10.85302
0.85227,-1.11208,-11.43086
0.68196,-1.02849,-10.30825
0.96464,-1.18586,-11.68817
0.60243,-0.84461,-11.8964
0.98096,-0.94145,-10.99131
0.78643,-1.18945,-11.06807
0.33797,-1.09047,-10.87901
0.63003,-1.17231,-10.71851
0.4064,-1.24357,-11.72068
0.16269,-1.33034,-10.95337
0.66665,-0.82759,-11.02625
0.51402,-1.02257,-11.60547
0.55983,-1.0722,-11.34826
0.62928,-1.09457,-10.92448
0.39448,-0.84977,-11.49415
0.84026,-1.11578,-11.48129
0.53485,-1.19281,-10.98886
0.6603,-1.10843,-10.49796
0.67076,-0.98034,-11.00535
0.25992,-1.02213,-11.61989
0.84087,-0.88853,-11.00733
0.52975,-1.02024,-10.38457
0.77278,-0.96363,-11.16472
0.50794,-1.20133,-11.23669
0.59063,-1.13869,-10.79629
0.75332,-0.56396,-10.85849
0.38829,-0.93419,-11.56874
0.88165,-1.06313,-11.16919
0.58259,-0.79282,-11.29015
0.76602,-0.76667,-11.20952
0.43074,-1.10314,-10.20404
0.45104,-1.04041,-11.10444
0.95993,-1.16675,-10.67172
0.37836,-0.93689,-10.48804
0.83374,-0.66845,-11.38782
0.43779,-0.93121,-11.90291
0.5841,-1.06707,-11.00367
0.44717,-0.86777,-10.91141
0.82091,-0.86927,-11.89023
0.60618,-0.94309,-10.85205
0.77983,-0.81959,-11.43174
0.64098,-1.06155,-10.74108
0.84024,-0.83668,-11.22181
0.60325,-0.81476,-11.74541
0.94987,-1.05508,-10.70154
0.59733,-1.15078,-10.9488
1.09635,-1.22146,-10.64371
0.66,-0.95062,-11.63552
0.87326,-1.06803,-10.62776
0.78868,-1.07277,-11.53504
0.56411,-0.83399,-11.56677
